ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí
<p><strong>COMPOSITION:</strong> meat and animal derivatives, cereals, vegetable protein extracts, derivatives of vegetable origin, minerals, oils and fats, various sugars, yeasts. ADDITIVES (per kg): Nutritional additives: Vitamin D3: 82 IU, E1 (Iron): 3 mg, E2 (Iodine): 0.12 mg, E4 (Copper): 1 mg, E5 (Manganese): 1 mg, E6 (Zinc): 10 mg - Technological additives: Clinoptilolite of sedimentary origin: 0.4 g.</p></br>
<p><strong>ANALYTICAL CONSTITUENTS: </strong>Protein: 7% - Fat content: 2.7% - Crude ash: 1.3% - Crude fiber: 1% - Moisture: 82%.</p></br>
<p> </p></br>
<p> </p></br>",,,taxable,,1,,0,0,,,,,1,,,396000,Mèo > MÈO | Búi lông ở ruột mèo - Hairball,,,http://bizweb.dktcdn.net/100/092/797/products/rc-f-hairball-pouch1.png,,,,,,,,Mua ngay!,0

,simple,,Royal Canin Hairball Care 400g chống búi lông,1,0,visible,"												<p>Thức ăn hạt khô cao cấp dành cho mèo >12 tháng<br />Trị & phòng ngừa búi lông ở ruột (hairball)<br />Made in France</p></br>											","<h1><strong><span style=""color:#c0392b"">HAIRBALL CARE</span></strong></h1></br><h1><small>Helps reduce hairball reduction from 1 - 7 years</small></h1></br><p>Chăm sóc đường ruột tránh búi lông cho mèo từ 1-7 năm tuổi</p></br><h3 style=""box-sizing:border-box; font-family:""Roboto Condensed"", Arial, sans-serif; font-weight:700; line-height:1.1; color:#3c3c3c; margin-top:21px; margin-bottom:10.5px; font-size:26px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><strong><span style=""color:#c0392b"">Công thức giàu chất xơ</span></strong></h3></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Hairball Care bao gồm một hỗn hợp các loại xơ bổ sung cho chế độ ăn uống, bao gồm chất xơ psyllium (giàu chất nhầy) và các chất xơ không hòa tan để giúp kích thích chuyển hóa ở đường ruột. </font><font style=""box-sizing:border-box"">Do đó, lông bị nuốt phải mỗi ngày có thể được loại bỏ cùng với phân, tránh búi lông hình thành trong dạ dày và được loại bỏ</font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><h3 style=""box-sizing:border-box; font-family:""Roboto Condensed"", Arial, sans-serif; font-weight:700; line-height:1.1; color:#3c3c3c; margin-top:21px; margin-bottom:10.5px; font-size:26px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><strong><span style=""color:#c0392b"">Chăm sóc sức khỏe tiết niệu</span></strong></h3></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Công thức giúp tăng sức khỏe của đường tiết niệu</font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><h3 style=""box-sizing:border-box; font-family:""Roboto Condensed"", Arial, sans-serif; font-weight:700; line-height:1.1; color:#3c3c3c; margin-top:21px; margin-bottom:10.5px; font-size:26px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><strong><span style=""color:#c0392b"">Kết quả rõ rệt đã được kiểm chứng</span></strong></h3></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Việc sử dụng HAIRBALL CARE đã được kiểm chứng là có hiệu quả sau 14 ngày sử dụng liên tục, tăng gấp đôi lượng lông tắc bị loại bỏ tự nhiên trong phân. </font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">* Nghiên cứu nội bộ của Royal Canin, năm 2013 - So với thức ăn kiểm soát búi lông đối với mèo trưởng thành không chứa công thức độc quyền Hairball Care</font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><div style=""font-family: Arial; font-size: 13px; line-height: 17px;""> ",,,taxable,,1,,0,0,,,,,1,,,95000,Mèo > MÈO | Búi lông ở ruột mèo - Hairball,,,http://bizweb.dktcdn.net/100/092/797/products/lutrq3bchrd6kcnn2z0p-1.jpg,,,,,,,,Mua ngay!,0

,simple,,Royal Canin Hairball Care 2kg chống búi lông,1,0,visible,"												<p>Thức ăn hạt khô chống búi lông, loại bỏ búi lông đã hình thànhở ruột & dạ dày</p></br><p>Sản phẩm đã được Royal Canin kiểm chứng có hiệu quả sau 14 ngày sử dụng liên tục</p></br><p>Sản phẩm của Royal Canin, Pháp</p></br>											","<p><strong>Đối với những con mèo được nuôi và sống trong nhà thường ít vận động, nhu cầu năng lượng thấp và nguy cơ béo phì cao hơn. Cuộc sống của những con mèo nhà có thể tránh được những biến đổi về nhiệt độ, tuy nhiên lại khó tránh khỏi sự phát triển lông vượt trội, khiến lông của chúng rụng gần như liên tục, làm chúng có nguy cơ mắc phải búi lông trong dạ dày khi chúng chải chuốt.</strong></p></br><ul><li>Giúp loại bỏ lông</li><li>Hỗ trợ sức khoẻ răng miệng</li><li>Hỗ trợ sức khoẻ tiêu hóa</li><li>100% dinh dưỡng cân bằng</li><li>Đảm bảo 100% mức độ hài lòng</li></ul><p>ROYAL CANIN INTENSE HAIRBALL dành cho mèo nuôi trong nhà dễ bị rụng lông từ 1 đến 10 tuổi.</p></br><p><strong><em>Hình dáng hạt</em></strong></p></br><p>Kết cấu hình tam giác thúc đẩy việc nhai của mèo để giúp làm giảm sự hình thành mảng bám trên răng.</p></br><p><img alt="""" src=""http://cityzoo.vn/img_data/images/img1(1).png"" /></p></br><p>Hiệu quả của ROYAL CANIN INTENSE HAIRBALL sẽ được chứng minh sau 14 ngày sử dụng thường xuyên.</p></br><p><strong><u>THÔNG TIN SẢN PHẨM</u></strong></p></br><p><strong>Lợi ích</strong></p></br><p><strong><em>Giải quyết búi lông</em></strong></p></br><p>ROYAL CANIN INTENSE HAIRBALL khuyến khích vận chuyển đường ruột và giúp tạo điều kiện cho việc loại bỏ lông mèo trong dạ dày.</p></br><p><strong><em>Sức khỏe răng miệng</em></strong></p></br><p>Hình dạng và kết cấu độc đáo của hạt giúp chải răng nhằm giảm sự hình thành mảng bám.</p></br><p><strong><em>Sức khỏe tiêu hóa</em></strong></p></br><p>Hỗn hợp các chất xơ giúp hỗ trợ sức khỏe đường ruột.</p></br><p><strong><u>THÀNH PHẦN</u></strong></p></br><p><strong>Nguyên liệu</strong></p></br><p>Bột đậu, bột ngô, bột nêm, dầu thực vật, men bia khô, muối, natri silico Alginate, dầu cá, canxi sunfat, fructooligosaccharides, kali clorua, monosodium phosphate, sản phẩm trứng, DL-methionine, clorua choline, L-cystine, taurine, vitamin [DL-alpha tocopherol acetate (nguồn vitamin E), L-ascorbyl- 2-polyphosphate (nguồn vitamin C), bổ sung niacin, biotin, riboflavin bổ sung, D-calcium pantothenate, pyridoxine hydrochloride (vitamin B6), vitamin A acetate, thiamine mononitrat (vitamin B1), folic acid, bổ sung vitamin B12, vitamin D3 Bổ sung] natri tripolyphosphate, chè, khoáng chất vi lượng (oxit kẽm, kẽm proteinate, sắt sulfat, protein mangan, proteinate đồng, đồng sunfat, oxit mangan, canxi iodat, selenit natri), L-carnitine, chiết xuất từ ​​hương thảo, bảo quản với hỗn hợp Copherols và axit xitric.</p></br><p><strong>Thành phần dinh dưỡng</strong></p></br><p style=""text-align: center;""><img alt="""" src=""http://cityzoo.vn/img_data/images/thanhphanhairball.png"" /></p></br><p><strong><u>KHẨU PHẦN ĂN</u></strong></p></br><p style=""text-align: center;""><img alt="""" src=""http://cityzoo.vn/img_data/images/khauphanhairball.png"" /></p></br><p>-------------------------------------------------------------------------------</p></br><h1><strong><span style=""color:#c0392b;"">HAIRBALL CARE</span></strong></h1></br><h1><small>Helps reduce hairball reduction from 1 - 7 years</small></h1></br><p>Chăm sóc đường ruột tránh búi lông cho mèo từ 1-7 năm tuổi</p></br><h3 style=""box-sizing:border-box; font-family:""Roboto Condensed"", Arial, sans-serif; font-weight:700; line-height:1.1; color:#3c3c3c; margin-top:21px; margin-bottom:10.5px; font-size:26px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><strong><span style=""color:#c0392b;"">Công thức giàu chất xơ</span></strong></h3></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Hairball Care bao gồm một hỗn hợp các loại xơ bổ sung cho chế độ ăn uống, bao gồm chất xơ psyllium (giàu chất nhầy) và các chất xơ không hòa tan để giúp kích thích chuyển hóa ở đường ruột. </font><font style=""box-sizing:border-box"">Do đó, lông bị nuốt phải mỗi ngày có thể được loại bỏ cùng với phân, tránh búi lông hình thành trong dạ dày và được loại bỏ</font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><h3 style=""box-sizing:border-box; font-family:""Roboto Condensed"", Arial, sans-serif; font-weight:700; line-height:1.1; color:#3c3c3c; margin-top:21px; margin-bottom:10.5px; font-size:26px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><strong><span style=""color:#c0392b;"">Chăm sóc sức khỏe tiết niệu</span></strong></h3></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Công thức giúp tăng sức khỏe của đường tiết niệu</font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><h3 style=""box-sizing:border-box; font-family:""Roboto Condensed"", Arial, sans-serif; font-weight:700; line-height:1.1; color:#3c3c3c; margin-top:21px; margin-bottom:10.5px; font-size:26px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><strong><span style=""color:#c0392b;"">Kết quả rõ rệt đã được kiểm chứng</span></strong></h3></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Việc sử dụng HAIRBALL CARE đã được kiểm chứng là có hiệu quả sau 14 ngày sử dụng liên tục, tăng gấp đôi lượng lông tắc bị loại bỏ tự nhiên trong phân. </font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:15px""><span style=""box-sizing:border-box""><span style=""color:#3c3c3c""><span style=""font-family:Roboto, Arial, sans-serif""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">* Nghiên cứu nội bộ của Royal Canin, năm 2013 - So với thức ăn kiểm soát búi lông đối với mèo trưởng thành không chứa công thức độc quyền Hairball Care</font></font></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br><p style=""margin:0px 0px 10.5px; text-align:start; -webkit-text-stroke-width:0px""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,399000,Mèo > MÈO | Búi lông ở ruột mèo - Hairball,,,http://bizweb.dktcdn.net/100/092/797/products/lutrq3bchrd6kcnn2z0p.jpg,,,,,,,,Mua ngay!,0

,simple,,Zenith Korea Soft Premium for Cat Hairball Control 1.2kg | 제니스캣,1,0,visible,"												<p>Thức ăn dạng hạt mềm (độ ẩm cao, không quá cứng) dành cho mèo trên 2 tháng tuổi<br />
Làm từ cá hồi & thịt gà<br />
Sản phẩm của Bow Bow Zenith, sản xuất tại Hàn Quốc - Made in</p></br>											","<p><span style=""color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/4/1.jpg"" style=""width: 400px; height: 547px; float: left;"" />Effective hairball control</span><br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Excellent Palatability using fresh salmon and chicken</span><br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Prevent urinary tract infection, eye protection</span><br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Joint health and promote digestion</span><br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Promote vitality</span><br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgba(0, 0, 0, 0.670588); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Made in Korea</span></p></br>

<p><span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Bow Wow Zenith All Life Stages Hairball is Salmon & Chicken flavoured dry cat food.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">This particular cat food is produced specially for controlling hairballs in cats and is suitable for all life stages. </span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">It uses heat-resistant protease, seaweed powder and high functional fiber which are effective in controlling hairballs.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― The Protease contains protein hydrolysis enzymes to dissolve the hairball.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― High functional fiber will helps with the hairball emission. </span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<b style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Features of Bow Wow Zenith All Life Stages Hairball Control Dry Cat Food:</b><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― Hairball agent and vegetable diet fiber is added to discharge hairball during defecation.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― Vitamin A and Linoleic Acid (Omega-6 fatty acid) provides skin and coat nourishment. </span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― Easily digested and excellent palatability, due to the soft semi-moist feed mixed with fresh Chicken and Salmon meat.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― Rich anti-oxidants to help support immune system.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― Vitamin A and Taurine is added to enhance healthy vision.</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">― Rich in B-glucan for anti-ageing, promoting appetite, and improving immunity. </span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Product size - 1.2kg (300g x 4 inner zip bags). </span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<b style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Ingredients:</b><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Salmon Meat (fresh), Chicken Meat (fresh), Chicken Meal, B-Glucan (B-1,3-1,6 Glucan), Cheese, Rice, Condroitin Sulfate, Cellulose, Salmon Oil, (EPA,DHA), Chicken Oil, Calcium Carbonate, Lecithin, Methionin, Taurine, Rosmary Extract, Hairball Agent (Heat resistant protease, seaweed powder, high functional fiber), Complex Vitamins and Minerals (vit A, D3, E, B3, B1, B5, magnesium, iron, copper, manganese, zinc, iodine, selenium), Glycerin, Sodium Propionate, Fumaric Acid, Monascus Color. </span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<b style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Guaranteed Analysis:</b><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
<span style=""color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"">Crude Protein (min.) ― 30%</span><br style=""margin: 0px; padding: 0px; color: rgb(27, 26, 25); font-family: Arial, Helvetica, sans-serif; line-height: 19.6px; background-color: rgb(255, 255, 255);"" />
